"id"|"id_registre"|"url"|"orientation"
68442|33278|http://images.cfregisters.org/M119_02_R86/M119_02_R86_245r.jpg|recto
68402|33258|http://images.cfregisters.org/M119_02_R86/M119_02_R86_205r.jpg|recto
68491|33302|http://images.cfregisters.org/M119_02_R86/M119_02_R86_294v.jpg|verso
68479|33296|http://images.cfregisters.org/M119_02_R86/M119_02_R86_282v.jpg|verso
68495|33304|http://images.cfregisters.org/M119_02_R86/M119_02_R86_298v.jpg|verso
68503|33308|http://images.cfregisters.org/M119_02_R86/M119_02_R86_306v.jpg|verso
68505|33309|http://images.cfregisters.org/M119_02_R86/M119_02_R86_308v.jpg|verso
68511|33312|http://images.cfregisters.org/M119_02_R86/M119_02_R86_314v.jpg|verso
68507|33310|http://images.cfregisters.org/M119_02_R86/M119_02_R86_310v.jpg|verso
68476|33295|http://images.cfregisters.org/M119_02_R86/M119_02_R86_279r.jpg|recto
68517|33315|http://images.cfregisters.org/M119_02_R86/M119_02_R86_320v.jpg|verso
68523|33318|http://images.cfregisters.org/M119_02_R86/M119_02_R86_326v.jpg|verso
68519|33316|http://images.cfregisters.org/M119_02_R86/M119_02_R86_322v.jpg|verso
68498|33306|http://images.cfregisters.org/M119_02_R86/M119_02_R86_301r.jpg|recto
68529|33321|http://images.cfregisters.org/M119_02_R86/M119_02_R86_332v.jpg|verso
68521|33317|http://images.cfregisters.org/M119_02_R86/M119_02_R86_324v.jpg|verso
68502|33308|http://images.cfregisters.org/M119_02_R86/M119_02_R86_305r.jpg|recto
68478|33296|http://images.cfregisters.org/M119_02_R86/M119_02_R86_281r.jpg|recto
68480|33297|http://images.cfregisters.org/M119_02_R86/M119_02_R86_283r.jpg|recto
68531|33322|http://images.cfregisters.org/M119_02_R86/M119_02_R86_334v.jpg|verso
68510|33312|http://images.cfregisters.org/M119_02_R86/M119_02_R86_313r.jpg|recto
68500|33307|http://images.cfregisters.org/M119_02_R86/M119_02_R86_303r.jpg|recto
68506|33310|http://images.cfregisters.org/M119_02_R86/M119_02_R86_309r.jpg|recto
68522|33318|http://images.cfregisters.org/M119_02_R86/M119_02_R86_325r.jpg|recto
68533|33323|http://images.cfregisters.org/M119_02_R86/M119_02_R86_336v.jpg|verso
68494|33304|http://images.cfregisters.org/M119_02_R86/M119_02_R86_297r.jpg|recto
68537|33325|http://images.cfregisters.org/M119_02_R86/M119_02_R86_340v.jpg|verso
68545|33329|http://images.cfregisters.org/M119_02_R86/M119_02_R86_348v.jpg|verso
68561|33337|http://images.cfregisters.org/M119_02_R86/M119_02_R86_364v.jpg|verso
68544|33329|http://images.cfregisters.org/M119_02_R86/M119_02_R86_347r.jpg|recto
68536|33325|http://images.cfregisters.org/M119_02_R86/M119_02_R86_339r.jpg|recto
68518|33316|http://images.cfregisters.org/M119_02_R86/M119_02_R86_321r.jpg|recto
68520|33317|http://images.cfregisters.org/M119_02_R86/M119_02_R86_323r.jpg|recto
68508|33311|http://images.cfregisters.org/M119_02_R86/M119_02_R86_311r.jpg|recto
68542|33328|http://images.cfregisters.org/M119_02_R86/M119_02_R86_345r.jpg|recto
68540|33327|http://images.cfregisters.org/M119_02_R86/M119_02_R86_343r.jpg|recto
68546|33330|http://images.cfregisters.org/M119_02_R86/M119_02_R86_349r.jpg|recto
68551|33332|http://images.cfregisters.org/M119_02_R86/M119_02_R86_354v.jpg|verso
68512|33313|http://images.cfregisters.org/M119_02_R86/M119_02_R86_315r.jpg|recto
68548|33331|http://images.cfregisters.org/M119_02_R86/M119_02_R86_351r.jpg|recto
68555|33334|http://images.cfregisters.org/M119_02_R86/M119_02_R86_358v.jpg|verso
68553|33333|http://images.cfregisters.org/M119_02_R86/M119_02_R86_356v.jpg|verso
68488|33301|http://images.cfregisters.org/M119_02_R86/M119_02_R86_291r.jpg|recto
68484|33299|http://images.cfregisters.org/M119_02_R86/M119_02_R86_287r.jpg|recto
68556|33335|http://images.cfregisters.org/M119_02_R86/M119_02_R86_359r.jpg|recto
68534|33324|http://images.cfregisters.org/M119_02_R86/M119_02_R86_337r.jpg|recto
68558|33336|http://images.cfregisters.org/M119_02_R86/M119_02_R86_361r.jpg|recto
68560|33337|http://images.cfregisters.org/M119_02_R86/M119_02_R86_363r.jpg|recto
68562|33338|http://images.cfregisters.org/M119_02_R86/M119_02_R86_365r.jpg|recto
68538|33326|http://images.cfregisters.org/M119_02_R86/M119_02_R86_341r.jpg|recto
68552|33333|http://images.cfregisters.org/M119_02_R86/M119_02_R86_355r.jpg|recto
68550|33332|http://images.cfregisters.org/M119_02_R86/M119_02_R86_353r.jpg|recto
68554|33334|http://images.cfregisters.org/M119_02_R86/M119_02_R86_357r.jpg|recto
68475|33294|http://images.cfregisters.org/M119_02_R86/M119_02_R86_278v.jpg|recto
68565|33339|http://images.cfregisters.org/M119_02_R86/M119_02_R86_368v.jpg|verso
68573|33343|http://images.cfregisters.org/M119_02_R86/M119_02_R86_376v.jpg|verso
68575|33344|http://images.cfregisters.org/M119_02_R86/M119_02_R86_378v.jpg|verso
68583|33348|http://images.cfregisters.org/M119_02_R86/M119_02_R86_386v.jpg|verso
68589|33351|http://images.cfregisters.org/M119_02_R86/M119_02_R86_392v.jpg|verso
68577|33345|http://images.cfregisters.org/M119_02_R86/M119_02_R86_380v.jpg|verso
68595|33354|http://images.cfregisters.org/M119_02_R86/M119_02_R86_398v.jpg|verso
68578|33346|http://images.cfregisters.org/M119_02_R86/M119_02_R86_381r.jpg|recto
68599|33356|http://images.cfregisters.org/M119_02_R86/M119_02_R86_402v.jpg|verso
68570|33342|http://images.cfregisters.org/M119_02_R86/M119_02_R86_373r.jpg|recto
68564|33339|http://images.cfregisters.org/M119_02_R86/M119_02_R86_367r.jpg|recto
68572|33343|http://images.cfregisters.org/M119_02_R86/M119_02_R86_375r.jpg|recto
68603|33358|http://images.cfregisters.org/M119_02_R86/M119_02_R86_406v.jpg|verso
68586|33350|http://images.cfregisters.org/M119_02_R86/M119_02_R86_389r.jpg|recto
68584|33349|http://images.cfregisters.org/M119_02_R86/M119_02_R86_387r.jpg|recto
68601|33357|http://images.cfregisters.org/M119_02_R86/M119_02_R86_404v.jpg|verso
68609|33361|http://images.cfregisters.org/M119_02_R86/M119_02_R86_412v.jpg|verso
68613|33363|http://images.cfregisters.org/M119_02_R86/M119_02_R86_416v.jpg|verso
68588|33351|http://images.cfregisters.org/M119_02_R86/M119_02_R86_391r.jpg|recto
68580|33347|http://images.cfregisters.org/M119_02_R86/M119_02_R86_383r.jpg|recto
68615|33364|http://images.cfregisters.org/M119_02_R86/M119_02_R86_418v.jpg|verso
68594|33354|http://images.cfregisters.org/M119_02_R86/M119_02_R86_397r.jpg|recto
68621|33367|http://images.cfregisters.org/M119_02_R86/M119_02_R86_424v.jpg|verso
68617|33365|http://images.cfregisters.org/M119_02_R86/M119_02_R86_420v.jpg|verso
68608|33361|http://images.cfregisters.org/M119_02_R86/M119_02_R86_411r.jpg|recto
68623|33368|http://images.cfregisters.org/M119_02_R86/M119_02_R86_426v.jpg|verso
68637|33375|http://images.cfregisters.org/M119_02_R86/M119_02_R86_440v.jpg|verso
68612|33363|http://images.cfregisters.org/M119_02_R86/M119_02_R86_415r.jpg|recto
68611|33362|http://images.cfregisters.org/M119_02_R86/M119_02_R86_414v.jpg|verso
68639|33376|http://images.cfregisters.org/M119_02_R86/M119_02_R86_442v.jpg|verso
68643|33378|http://images.cfregisters.org/M119_02_R86/M119_02_R86_446v.jpg|verso
68631|33372|http://images.cfregisters.org/M119_02_R86/M119_02_R86_434v.jpg|verso
68635|33374|http://images.cfregisters.org/M119_02_R86/M119_02_R86_438v.jpg|verso
68633|33373|http://images.cfregisters.org/M119_02_R86/M119_02_R86_436v.jpg|verso
68620|33367|http://images.cfregisters.org/M119_02_R86/M119_02_R86_423r.jpg|recto
68651|33382|http://images.cfregisters.org/M119_02_R86/M119_02_R86_454v.jpg|verso
68614|33364|http://images.cfregisters.org/M119_02_R86/M119_02_R86_417r.jpg|recto
68647|33380|http://images.cfregisters.org/M119_02_R86/M119_02_R86_450v.jpg|verso
68645|33379|http://images.cfregisters.org/M119_02_R86/M119_02_R86_448v.jpg|verso
68626|33370|http://images.cfregisters.org/M119_02_R86/M119_02_R86_429r.jpg|recto
68642|33378|http://images.cfregisters.org/M119_02_R86/M119_02_R86_445r.jpg|recto
68622|33368|http://images.cfregisters.org/M119_02_R86/M119_02_R86_425r.jpg|recto
68638|33376|http://images.cfregisters.org/M119_02_R86/M119_02_R86_441r.jpg|recto
68630|33372|http://images.cfregisters.org/M119_02_R86/M119_02_R86_433r.jpg|recto
68634|33374|http://images.cfregisters.org/M119_02_R86/M119_02_R86_437r.jpg|recto
68650|33382|http://images.cfregisters.org/M119_02_R86/M119_02_R86_453r.jpg|recto
68610|33362|http://images.cfregisters.org/M119_02_R86/M119_02_R86_413r.jpg|recto
68646|33380|http://images.cfregisters.org/M119_02_R86/M119_02_R86_449r.jpg|recto
68644|33379|http://images.cfregisters.org/M119_02_R86/M119_02_R86_447r.jpg|recto
68640|33377|http://images.cfregisters.org/M119_02_R86/M119_02_R86_443r.jpg|recto
68628|33371|http://images.cfregisters.org/M119_02_R86/M119_02_R86_431r.jpg|recto
68625|33369|http://images.cfregisters.org/M119_02_R86/M119_02_R86_428v.jpg|recto
68667|33390|http://images.cfregisters.org/M119_02_R86/M119_02_R86_470v.jpg|verso
68663|33388|http://images.cfregisters.org/M119_02_R86/M119_02_R86_466v.jpg|verso
68655|33384|http://images.cfregisters.org/M119_02_R86/M119_02_R86_458v.jpg|verso
68669|33391|http://images.cfregisters.org/M119_02_R86/M119_02_R86_472v.jpg|verso
68679|33396|http://images.cfregisters.org/M119_02_R86/M119_02_R86_482v.jpg|verso
68671|33392|http://images.cfregisters.org/M119_02_R86/M119_02_R86_474v.jpg|verso
68664|33389|http://images.cfregisters.org/M119_02_R86/M119_02_R86_467r.jpg|recto
68673|33393|http://images.cfregisters.org/M119_02_R86/M119_02_R86_476v.jpg|verso
68691|33402|http://images.cfregisters.org/M119_02_R86/M119_02_R86_494v.jpg|verso
68701|33407|http://images.cfregisters.org/M119_02_R86/M119_02_R86_504v.jpg|verso
68666|33390|http://images.cfregisters.org/M119_02_R86/M119_02_R86_469r.jpg|recto
68683|33398|http://images.cfregisters.org/M119_02_R86/M119_02_R86_486v.jpg|verso
68662|33388|http://images.cfregisters.org/M119_02_R86/M119_02_R86_465r.jpg|recto
68654|33384|http://images.cfregisters.org/M119_02_R86/M119_02_R86_457r.jpg|recto
68685|33399|http://images.cfregisters.org/M119_02_R86/M119_02_R86_488v.jpg|verso
68676|33395|http://images.cfregisters.org/M119_02_R86/M119_02_R86_479r.jpg|recto
68681|33397|http://images.cfregisters.org/M119_02_R86/M119_02_R86_484v.jpg|verso
68678|33396|http://images.cfregisters.org/M119_02_R86/M119_02_R86_481r.jpg|recto
68697|33405|http://images.cfregisters.org/M119_02_R86/M119_02_R86_500v.jpg|verso
68719|33416|http://images.cfregisters.org/M119_02_R86/M119_02_R86_522v.jpg|verso
68700|33407|http://images.cfregisters.org/M119_02_R86/M119_02_R86_503r.jpg|recto
68717|33415|http://images.cfregisters.org/M119_02_R86/M119_02_R86_520v.jpg|verso
68687|33400|http://images.cfregisters.org/M119_02_R86/M119_02_R86_490v.jpg|verso
68693|33403|http://images.cfregisters.org/M119_02_R86/M119_02_R86_496v.jpg|verso
68725|33419|http://images.cfregisters.org/M119_02_R86/M119_02_R86_528v.jpg|verso
68694|33404|http://images.cfregisters.org/M119_02_R86/M119_02_R86_497r.jpg|recto
68711|33412|http://images.cfregisters.org/M119_02_R86/M119_02_R86_514v.jpg|verso
68703|33408|http://images.cfregisters.org/M119_02_R86/M119_02_R86_506v.jpg|verso
68712|33413|http://images.cfregisters.org/M119_02_R86/M119_02_R86_515r.jpg|recto
68672|33393|http://images.cfregisters.org/M119_02_R86/M119_02_R86_475r.jpg|recto
68674|33394|http://images.cfregisters.org/M119_02_R86/M119_02_R86_477r.jpg|recto
68735|33424|http://images.cfregisters.org/M119_02_R86/M119_02_R86_538v.jpg|verso
68704|33409|http://images.cfregisters.org/M119_02_R86/M119_02_R86_507r.jpg|recto
68684|33399|http://images.cfregisters.org/M119_02_R86/M119_02_R86_487r.jpg|recto
68680|33397|http://images.cfregisters.org/M119_02_R86/M119_02_R86_483r.jpg|recto
68727|33420|http://images.cfregisters.org/M119_02_R86/M119_02_R86_530v.jpg|verso
68731|33422|http://images.cfregisters.org/M119_02_R86/M119_02_R86_534v.jpg|verso
68722|33418|http://images.cfregisters.org/M119_02_R86/M119_02_R86_525r.jpg|recto
68720|33417|http://images.cfregisters.org/M119_02_R86/M119_02_R86_523r.jpg|recto
68714|33414|http://images.cfregisters.org/M119_02_R86/M119_02_R86_517r.jpg|recto
68696|33405|http://images.cfregisters.org/M119_02_R86/M119_02_R86_499r.jpg|recto
68682|33398|http://images.cfregisters.org/M119_02_R86/M119_02_R86_485r.jpg|recto
68734|33424|http://images.cfregisters.org/M119_02_R86/M119_02_R86_537r.jpg|recto
68736|33425|http://images.cfregisters.org/M119_02_R86/M119_02_R86_539r.jpg|recto
68686|33400|http://images.cfregisters.org/M119_02_R86/M119_02_R86_489r.jpg|recto
68738|33426|http://images.cfregisters.org/M119_02_R86/M119_02_R86_541r.jpg|recto
68740|33427|http://images.cfregisters.org/M119_02_R86/M119_02_R86_543r.jpg|recto
68692|33403|http://images.cfregisters.org/M119_02_R86/M119_02_R86_495r.jpg|recto
68730|33422|http://images.cfregisters.org/M119_02_R86/M119_02_R86_533r.jpg|recto
68726|33420|http://images.cfregisters.org/M119_02_R86/M119_02_R86_529r.jpg|recto
68702|33408|http://images.cfregisters.org/M119_02_R86/M119_02_R86_505r.jpg|recto
68708|33411|http://images.cfregisters.org/M119_02_R86/M119_02_R86_511r.jpg|recto
68749|33431|http://images.cfregisters.org/M119_02_R86/M119_02_R86_552v.jpg|verso
68751|33432|http://images.cfregisters.org/M119_02_R86/M119_02_R86_554v.jpg|verso
68755|33434|http://images.cfregisters.org/M119_02_R86/M119_02_R86_558v.jpg|verso
68747|33430|http://images.cfregisters.org/M119_02_R86/M119_02_R86_550v.jpg|verso
68761|33437|http://images.cfregisters.org/M119_02_R86/M119_02_R86_564v.jpg|verso
68765|33439|http://images.cfregisters.org/M119_02_R86/M119_02_R86_568v.jpg|verso
68748|33431|http://images.cfregisters.org/M119_02_R86/M119_02_R86_551r.jpg|recto
68769|33441|http://images.cfregisters.org/M119_02_R86/M119_02_R86_572v.jpg|verso
68756|33435|http://images.cfregisters.org/M119_02_R86/M119_02_R86_559r.jpg|recto
68767|33440|http://images.cfregisters.org/M119_02_R86/M119_02_R86_570v.jpg|verso
68754|33434|http://images.cfregisters.org/M119_02_R86/M119_02_R86_557r.jpg|recto
68752|33433|http://images.cfregisters.org/M119_02_R86/M119_02_R86_555r.jpg|recto
68777|33445|http://images.cfregisters.org/M119_02_R86/M119_02_R86_580v.jpg|verso
68783|33448|http://images.cfregisters.org/M119_02_R86/M119_02_R86_586v.jpg|verso
68760|33437|http://images.cfregisters.org/M119_02_R86/M119_02_R86_563r.jpg|recto
68781|33447|http://images.cfregisters.org/M119_02_R86/M119_02_R86_584v.jpg|verso
68789|33451|http://images.cfregisters.org/M119_02_R86/M119_02_R86_592v.jpg|verso
68758|33436|http://images.cfregisters.org/M119_02_R86/M119_02_R86_561r.jpg|recto
68764|33439|http://images.cfregisters.org/M119_02_R86/M119_02_R86_567r.jpg|recto
68770|33442|http://images.cfregisters.org/M119_02_R86/M119_02_R86_573r.jpg|recto
68791|33452|http://images.cfregisters.org/M119_02_R86/M119_02_R86_594v.jpg|verso
68787|33450|http://images.cfregisters.org/M119_02_R86/M119_02_R86_590v.jpg|verso
68799|33456|http://images.cfregisters.org/M119_02_R86/M119_02_R86_602v.jpg|verso
68784|33449|http://images.cfregisters.org/M119_02_R86/M119_02_R86_587r.jpg|recto
68809|33461|http://images.cfregisters.org/M119_02_R86/M119_02_R86_612v.jpg|verso
68811|33462|http://images.cfregisters.org/M119_02_R86/M119_02_R86_614v.jpg|verso
68782|33448|http://images.cfregisters.org/M119_02_R86/M119_02_R86_585r.jpg|recto
68776|33445|http://images.cfregisters.org/M119_02_R86/M119_02_R86_579r.jpg|recto
68797|33455|http://images.cfregisters.org/M119_02_R86/M119_02_R86_600v.jpg|verso
68788|33451|http://images.cfregisters.org/M119_02_R86/M119_02_R86_591r.jpg|recto
68795|33454|http://images.cfregisters.org/M119_02_R86/M119_02_R86_598v.jpg|verso
68815|33464|http://images.cfregisters.org/M119_02_R86/M119_02_R86_618v.jpg|verso
68806|33460|http://images.cfregisters.org/M119_02_R86/M119_02_R86_609r.jpg|recto
68819|33466|http://images.cfregisters.org/M119_02_R86/M119_02_R86_622v.jpg|verso
68800|33457|http://images.cfregisters.org/M119_02_R86/M119_02_R86_603r.jpg|recto
68829|33471|http://images.cfregisters.org/M119_02_R86/M119_02_R86_632v.jpg|verso
68823|33468|http://images.cfregisters.org/M119_02_R86/M119_02_R86_626v.jpg|verso
68810|33462|http://images.cfregisters.org/M119_02_R86/M119_02_R86_613r.jpg|recto
68792|33453|http://images.cfregisters.org/M119_02_R86/M119_02_R86_595r.jpg|recto
68780|33447|http://images.cfregisters.org/M119_02_R86/M119_02_R86_583r.jpg|recto
68808|33461|http://images.cfregisters.org/M119_02_R86/M119_02_R86_611r.jpg|recto
68816|33465|http://images.cfregisters.org/M119_02_R86/M119_02_R86_619r.jpg|recto
68826|33470|http://images.cfregisters.org/M119_02_R86/M119_02_R86_629r.jpg|recto
68802|33458|http://images.cfregisters.org/M119_02_R86/M119_02_R86_605r.jpg|recto
68828|33471|http://images.cfregisters.org/M119_02_R86/M119_02_R86_631r.jpg|recto
68812|33463|http://images.cfregisters.org/M119_02_R86/M119_02_R86_615r.jpg|recto
68794|33454|http://images.cfregisters.org/M119_02_R86/M119_02_R86_597r.jpg|recto
68820|33467|http://images.cfregisters.org/M119_02_R86/M119_02_R86_623r.jpg|recto
68822|33468|http://images.cfregisters.org/M119_02_R86/M119_02_R86_625r.jpg|recto
68805|33459|http://images.cfregisters.org/M119_02_R86/M119_02_R86_608v.jpg|verso
68824|33469|http://images.cfregisters.org/M119_02_R86/M119_02_R86_627r.jpg|recto
68839|33476|http://images.cfregisters.org/M119_02_R86/M119_02_R86_642v.jpg|verso
68833|33473|http://images.cfregisters.org/M119_02_R86/M119_02_R86_636v.jpg|verso
68855|33484|http://images.cfregisters.org/M119_02_R86/M119_02_R86_658v.jpg|verso
68851|33482|http://images.cfregisters.org/M119_02_R86/M119_02_R86_654v.jpg|verso
68845|33479|http://images.cfregisters.org/M119_02_R86/M119_02_R86_648v.jpg|verso
68843|33478|http://images.cfregisters.org/M119_02_R86/M119_02_R86_646v.jpg|verso
68848|33481|http://images.cfregisters.org/M119_02_R86/M119_02_R86_651r.jpg|recto
68867|33490|http://images.cfregisters.org/M119_02_R86/M119_02_R86_670v.jpg|verso
68838|33476|http://images.cfregisters.org/M119_02_R86/M119_02_R86_641r.jpg|recto
68846|33480|http://images.cfregisters.org/M119_02_R86/M119_02_R86_649r.jpg|recto
68832|33473|http://images.cfregisters.org/M119_02_R86/M119_02_R86_635r.jpg|recto
68869|33491|http://images.cfregisters.org/M119_02_R86/M119_02_R86_672v.jpg|verso
68835|33474|http://images.cfregisters.org/M119_02_R86/M119_02_R86_638v.jpg|verso
68864|33489|http://images.cfregisters.org/M119_02_R86/M119_02_R86_667r.jpg|recto
68854|33484|http://images.cfregisters.org/M119_02_R86/M119_02_R86_657r.jpg|recto
68830|33472|http://images.cfregisters.org/M119_02_R86/M119_02_R86_633r.jpg|recto
68850|33482|http://images.cfregisters.org/M119_02_R86/M119_02_R86_653r.jpg|recto
68866|33490|http://images.cfregisters.org/M119_02_R86/M119_02_R86_669r.jpg|recto
68844|33479|http://images.cfregisters.org/M119_02_R86/M119_02_R86_647r.jpg|recto
68856|33485|http://images.cfregisters.org/M119_02_R86/M119_02_R86_659r.jpg|recto
68895|33504|http://images.cfregisters.org/M119_02_R87/M119_02_R87_006v.jpg|verso
68872|33493|http://images.cfregisters.org/M119_02_R86/M119_02_R86_675r.jpg|recto
68897|33505|http://images.cfregisters.org/M119_02_R87/M119_02_R87_008v.jpg|verso
68909|33511|http://images.cfregisters.org/M119_02_R87/M119_02_R87_020v.jpg|verso
68868|33491|http://images.cfregisters.org/M119_02_R86/M119_02_R86_671r.jpg|recto
68903|33508|http://images.cfregisters.org/M119_02_R87/M119_02_R87_014v.jpg|verso
68852|33483|http://images.cfregisters.org/M119_02_R86/M119_02_R86_655r.jpg|recto
68911|33512|http://images.cfregisters.org/M119_02_R87/M119_02_R87_022v.jpg|verso
68913|33513|http://images.cfregisters.org/M119_02_R87/M119_02_R87_024v.jpg|verso
68915|33514|http://images.cfregisters.org/M119_02_R87/M119_02_R87_026v.jpg|verso
68894|33504|http://images.cfregisters.org/M119_02_R87/M119_02_R87_005r.jpg|recto
68870|33492|http://images.cfregisters.org/M119_02_R86/M119_02_R86_673r.jpg|recto
68896|33505|http://images.cfregisters.org/M119_02_R87/M119_02_R87_007r.jpg|recto
68858|33486|http://images.cfregisters.org/M119_02_R86/M119_02_R86_661r.jpg|recto
68904|33509|http://images.cfregisters.org/M119_02_R87/M119_02_R87_015r.jpg|recto
68906|33510|http://images.cfregisters.org/M119_02_R87/M119_02_R87_017r.jpg|recto
68900|33507|http://images.cfregisters.org/M119_02_R87/M119_02_R87_011r.jpg|recto
68918|33516|http://images.cfregisters.org/M119_02_R87/M119_02_R87_029r.jpg|recto
68916|33515|http://images.cfregisters.org/M119_02_R87/M119_02_R87_027r.jpg|recto
68919|33516|http://images.cfregisters.org/M119_02_R87/M119_02_R87_030v.jpg|verso
68935|33524|http://images.cfregisters.org/M119_02_R87/M119_02_R87_046v.jpg|verso
68921|33517|http://images.cfregisters.org/M119_02_R87/M119_02_R87_032v.jpg|verso
68931|33522|http://images.cfregisters.org/M119_02_R87/M119_02_R87_042v.jpg|verso
68951|33532|http://images.cfregisters.org/M119_02_R87/M119_02_R87_062v.jpg|verso
68947|33530|http://images.cfregisters.org/M119_02_R87/M119_02_R87_058v.jpg|verso
68953|33533|http://images.cfregisters.org/M119_02_R87/M119_02_R87_064v.jpg|verso
68963|33538|http://images.cfregisters.org/M119_02_R87/M119_02_R87_074v.jpg|verso
68955|33534|http://images.cfregisters.org/M119_02_R87/M119_02_R87_066v.jpg|verso
68933|33523|http://images.cfregisters.org/M119_02_R87/M119_02_R87_044v.jpg|verso
68939|33526|http://images.cfregisters.org/M119_02_R87/M119_02_R87_050v.jpg|verso
68971|33542|http://images.cfregisters.org/M119_02_R87/M119_02_R87_082v.jpg|verso
68957|33535|http://images.cfregisters.org/M119_02_R87/M119_02_R87_068v.jpg|verso
68942|33528|http://images.cfregisters.org/M119_02_R87/M119_02_R87_053r.jpg|recto
68973|33543|http://images.cfregisters.org/M119_02_R87/M119_02_R87_084v.jpg|verso
68940|33527|http://images.cfregisters.org/M119_02_R87/M119_02_R87_051r.jpg|recto
68967|33540|http://images.cfregisters.org/M119_02_R87/M119_02_R87_078v.jpg|verso
68944|33529|http://images.cfregisters.org/M119_02_R87/M119_02_R87_055r.jpg|recto
68981|33547|http://images.cfregisters.org/M119_02_R87/M119_02_R87_092v.jpg|verso
68952|33533|http://images.cfregisters.org/M119_02_R87/M119_02_R87_063r.jpg|recto
68962|33538|http://images.cfregisters.org/M119_02_R87/M119_02_R87_073r.jpg|recto
68989|33551|http://images.cfregisters.org/M119_02_R87/M119_02_R87_100v.jpg|verso
68991|33552|http://images.cfregisters.org/M119_02_R87/M119_02_R87_102v.jpg|verso
68985|33549|http://images.cfregisters.org/M119_02_R87/M119_02_R87_096v.jpg|verso
68960|33537|http://images.cfregisters.org/M119_02_R87/M119_02_R87_071r.jpg|recto
68987|33550|http://images.cfregisters.org/M119_02_R87/M119_02_R87_098v.jpg|verso
68965|33539|http://images.cfregisters.org/M119_02_R87/M119_02_R87_076v.jpg|verso
68958|33536|http://images.cfregisters.org/M119_02_R87/M119_02_R87_069r.jpg|recto
68970|33542|http://images.cfregisters.org/M119_02_R87/M119_02_R87_081r.jpg|recto
68997|33555|http://images.cfregisters.org/M119_02_R87/M119_02_R87_108v.jpg|verso
68932|33523|http://images.cfregisters.org/M119_02_R87/M119_02_R87_043r.jpg|recto
69001|33557|http://images.cfregisters.org/M119_02_R87/M119_02_R87_114v.jpg|verso
69005|33559|http://images.cfregisters.org/M119_02_R87/M119_02_R87_118v.jpg|verso
68974|33544|http://images.cfregisters.org/M119_02_R87/M119_02_R87_085r.jpg|recto
68948|33531|http://images.cfregisters.org/M119_02_R87/M119_02_R87_059r.jpg|recto
68990|33552|http://images.cfregisters.org/M119_02_R87/M119_02_R87_101r.jpg|recto
68984|33549|http://images.cfregisters.org/M119_02_R87/M119_02_R87_095r.jpg|recto
68980|33547|http://images.cfregisters.org/M119_02_R87/M119_02_R87_091r.jpg|recto
68938|33526|http://images.cfregisters.org/M119_02_R87/M119_02_R87_049r.jpg|recto
68986|33550|http://images.cfregisters.org/M119_02_R87/M119_02_R87_097r.jpg|recto
68993|33553|http://images.cfregisters.org/M119_02_R87/M119_02_R87_104v.jpg|verso
68978|33546|http://images.cfregisters.org/M119_02_R87/M119_02_R87_089r.jpg|recto
68996|33555|http://images.cfregisters.org/M119_02_R87/M119_02_R87_107r.jpg|recto
68964|33539|http://images.cfregisters.org/M119_02_R87/M119_02_R87_075r.jpg|recto
68966|33540|http://images.cfregisters.org/M119_02_R87/M119_02_R87_077r.jpg|recto
69004|33559|http://images.cfregisters.org/M119_02_R87/M119_02_R87_117r.jpg|recto
69006|33560|http://images.cfregisters.org/M119_02_R87/M119_02_R87_119r.jpg|recto
68998|33556|http://images.cfregisters.org/M119_02_R87/M119_02_R87_109r.jpg|recto
69008|33561|http://images.cfregisters.org/M119_02_R87/M119_02_R87_121r.jpg|recto
68992|33553|http://images.cfregisters.org/M119_02_R87/M119_02_R87_103r.jpg|recto
68925|33519|http://images.cfregisters.org/M119_02_R87/M119_02_R87_036v.jpg|recto
69017|33565|http://images.cfregisters.org/M119_02_R87/M119_02_R87_130v.jpg|verso
69021|33567|http://images.cfregisters.org/M119_02_R87/M119_02_R87_134v.jpg|verso
69013|33563|http://images.cfregisters.org/M119_02_R87/M119_02_R87_126v.jpg|verso
69025|33569|http://images.cfregisters.org/M119_02_R87/M119_02_R87_138v.jpg|verso
69041|33577|http://images.cfregisters.org/M119_02_R87/M119_02_R87_154v.jpg|verso
69027|33570|http://images.cfregisters.org/M119_02_R87/M119_02_R87_140v.jpg|verso
69033|33573|http://images.cfregisters.org/M119_02_R87/M119_02_R87_146v.jpg|verso
69016|33565|http://images.cfregisters.org/M119_02_R87/M119_02_R87_129r.jpg|recto
69018|33566|http://images.cfregisters.org/M119_02_R87/M119_02_R87_131r.jpg|recto
69045|33579|http://images.cfregisters.org/M119_02_R87/M119_02_R87_158v.jpg|verso
69020|33567|http://images.cfregisters.org/M119_02_R87/M119_02_R87_133r.jpg|recto
69030|33572|http://images.cfregisters.org/M119_02_R87/M119_02_R87_143r.jpg|recto
69049|33581|http://images.cfregisters.org/M119_02_R87/M119_02_R87_162v.jpg|verso
69047|33580|http://images.cfregisters.org/M119_02_R87/M119_02_R87_160v.jpg|verso
69022|33568|http://images.cfregisters.org/M119_02_R87/M119_02_R87_135r.jpg|recto
69036|33575|http://images.cfregisters.org/M119_02_R87/M119_02_R87_149r.jpg|recto
69057|33585|http://images.cfregisters.org/M119_02_R87/M119_02_R87_170v.jpg|verso
69038|33576|http://images.cfregisters.org/M119_02_R87/M119_02_R87_151r.jpg|recto
